FLIGHT,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE
765-CLE-CLT,CLE,CLT,2016-09-01 15:29:00,2016-09-01 17:08:00,430.0
1652-CLE-CLT,CLE,CLT,2016-09-01 12:05:00,2016-09-01 13:43:00,430.0
2216-XNA-DFW,XNA,DFW,2016-09-01 09:55:00,2016-09-01 11:12:00,280.0
2313-MFE-DFW,MFE,DFW,2016-09-01 12:38:00,2016-09-01 14:18:00,469.0
2316-MFE-DFW,MFE,DFW,2016-09-01 18:37:00,2016-09-01 20:20:00,469.0
2384-MFE-DFW,MFE,DFW,2016-09-01 07:00:00,2016-09-01 08:37:00,469.0
2314-RIC-DFW,RIC,DFW,2016-09-01 07:00:00,2016-09-01 10:18:00,1158.0
2324-RIC-DFW,RIC,DFW,2016-09-01 19:00:00,2016-09-01 22:16:00,1158.0
1734-RIC-CLT,RIC,CLT,2016-09-01 19:29:00,2016-09-01 20:44:00,257.0
1802-RIC-CLT,RIC,CLT,2016-09-01 14:30:00,2016-09-01 15:46:00,257.0
1825-RIC-CLT,RIC,CLT,2016-09-01 17:56:00,2016-09-01 19:15:00,257.0
1953-RIC-CLT,RIC,CLT,2016-09-01 07:00:00,2016-09-01 08:20:00,257.0
1988-RIC-CLT,RIC,CLT,2016-09-01 09:19:00,2016-09-01 10:48:00,257.0
2608-RIC-DFW,RIC,DFW,2016-09-01 11:41:00,2016-09-01 14:59:00,1158.0
1654-RIC-CLT,RIC,CLT,2016-09-01 05:25:00,2016-09-01 06:37:00,257.0
2402-ICT-DFW,ICT,DFW,2016-09-01 09:00:00,2016-09-01 10:23:00,328.0
2407-ICT-DFW,ICT,DFW,2016-09-01 19:21:00,2016-09-01 20:44:00,328.0
2392-ICT-DFW,ICT,DFW,2016-09-01 06:00:00,2016-09-01 07:23:00,328.0
2451-HOU-DFW,HOU,DFW,2016-09-01 15:25:00,2016-09-01 16:39:00,247.0
2514-HOU-DFW,HOU,DFW,2016-09-01 06:07:00,2016-09-01 07:21:00,247.0
2484-HOU-DFW,HOU,DFW,2016-09-01 07:50:00,2016-09-01 09:04:00,247.0
2668-DAY-DFW,DAY,DFW,2016-09-01 16:22:00,2016-09-01 18:56:00,861.0
406-OAK-PHX,OAK,PHX,2016-09-01 09:00:00,2016-09-01 10:56:00,646.0
1928-OAK-PHX,OAK,PHX,2016-09-01 22:10:00,2016-09-02 00:06:00,646.0
634-OAK-PHX,OAK,PHX,2016-09-01 15:30:00,2016-09-01 17:24:00,646.0
2616-JAC-DFW,JAC,DFW,2016-09-01 15:00:00,2016-09-01 17:41:00,1047.0
2620-JAC-DFW,JAC,DFW,2016-09-01 09:48:00,2016-09-01 12:35:00,1047.0
2631-JAC-ORD,JAC,ORD,2016-09-01 15:45:00,2016-09-01 18:44:00,1162.0
2622-EGE-DFW,EGE,DFW,2016-09-01 10:00:00,2016-09-01 12:10:00,721.0
1722-ILM-CLT,ILM,CLT,2016-09-01 07:00:00,2016-09-01 08:08:00,185.0
1821-ILM-CLT,ILM,CLT,2016-09-01 14:48:00,2016-09-01 15:55:00,185.0
1906-ILM-CLT,ILM,CLT,2016-09-01 05:34:00,2016-09-01 06:45:00,185.0
2054-ILM-CLT,ILM,CLT,2016-09-01 11:05:00,2016-09-01 12:19:00,185.0
1758-PVD-PHL,PVD,PHL,2016-09-01 18:15:00,2016-09-01 19:33:00,237.0
1919-PVD-PHL,PVD,PHL,2016-09-01 07:05:00,2016-09-01 08:20:00,237.0
1961-PVD-CLT,PVD,CLT,2016-09-01 08:15:00,2016-09-01 10:33:00,683.0
2035-PVD-CLT,PVD,CLT,2016-09-01 19:28:00,2016-09-01 21:35:00,683.0
840-PVD-CLT,PVD,CLT,2016-09-01 06:05:00,2016-09-01 08:17:00,683.0
1653-PVD-CLT,PVD,CLT,2016-09-01 12:50:00,2016-09-01 15:05:00,683.0
1770-BUF-CLT,BUF,CLT,2016-09-01 06:25:00,2016-09-01 08:17:00,546.0
1789-BUF-CLT,BUF,CLT,2016-09-01 11:45:00,2016-09-01 13:37:00,546.0
1987-BUF-CLT,BUF,CLT,2016-09-01 19:15:00,2016-09-01 21:06:00,546.0
858-BUF-CLT,BUF,CLT,2016-09-01 08:30:00,2016-09-01 10:26:00,546.0
1793-SYR-CLT,SYR,CLT,2016-09-01 18:59:00,2016-09-01 21:04:00,603.0
2065-SYR-CLT,SYR,CLT,2016-09-01 08:15:00,2016-09-01 10:25:00,603.0
1797-MDT-CLT,MDT,CLT,2016-09-01 09:00:00,2016-09-01 10:37:00,413.0
1807-CHS-CLT,CHS,CLT,2016-09-01 09:34:00,2016-09-01 10:44:00,168.0
2063-CHS-CLT,CHS,CLT,2016-09-01 12:54:00,2016-09-01 14:00:00,168.0
1814-ALB-CLT,ALB,CLT,2016-09-01 08:10:00,2016-09-01 10:31:00,646.0
1895-ALB-CLT,ALB,CLT,2016-09-01 14:45:00,2016-09-01 16:58:00,646.0
2006-ALB-CLT,ALB,CLT,2016-09-01 17:00:00,2016-09-01 19:19:00,646.0
1832-PWM-CLT,PWM,CLT,2016-09-01 08:05:00,2016-09-01 10:39:00,813.0
1859-PWM-CLT,PWM,CLT,2016-09-01 14:35:00,2016-09-01 17:12:00,813.0
1861-GSO-CLT,GSO,CLT,2016-09-01 17:48:00,2016-09-01 18:50:00,83.0
1867-ROC-CLT,ROC,CLT,2016-09-01 16:59:00,2016-09-01 19:00:00,573.0
1868-ROC-CLT,ROC,CLT,2016-09-01 08:15:00,2016-09-01 10:18:00,573.0
2084-BOI-PHX,BOI,PHX,2016-09-01 22:55:00,2016-09-02 00:58:00,735.0
514-BOI-PHX,BOI,PHX,2016-09-01 15:25:00,2016-09-01 17:26:00,735.0
592-BOI-PHX,BOI,PHX,2016-09-01 08:42:00,2016-09-01 10:45:00,735.0
621-BOI-DFW,BOI,DFW,2016-09-01 09:22:00,2016-09-01 12:35:00,1272.0
2357-LBB-DFW,LBB,DFW,2016-09-01 09:00:00,2016-09-01 10:20:00,282.0
2571-ANC-DFW,ANC,DFW,2016-09-02 00:40:00,2016-09-02 06:56:00,3043.0
483-GEG-PHX,GEG,PHX,2016-09-01 11:40:00,2016-09-01 14:13:00,1020.0
490-GEG-PHX,GEG,PHX,2016-09-01 18:10:00,2016-09-01 20:45:00,1020.0
